1164580413328592898|71975496|2019-08-22 23:49:42|indonesia|dki+jakarta|jakarta+selatan|26_35|@agthravi Iyalaah. Kan ibukota juga mau pindah kan ke kalimantan. Cus lah cus
1164528931233382401|61106846|2019-08-22 20:25:07|indonesia|jakarta|jakarta+pusat|18_25|Wah Kalimantan Timur jadi calon ibukota NKRI ya?selamat deh..cus atuh tahun depan pindah kesana😌
1164437780912435201|186397850|2019-08-22 14:22:55|indonesia|jawa+timur|kediri|26_35|Waw ibu kota sudah fix di kalimantan timur
1164530229680807936|230796811|2019-08-22 20:30:17|indonesia|daerah+istimewa+yogyakarta|bantul|26_35|Selamat Kalimantan Timur jadi Ibu Kota negara baru RI 🙌👏🤘
1164441930186407936|1731855900|2019-08-22 14:39:25|indonesia|jawa+barat|depok|26_35|Amazon is on fire right now. it hits 50% of it already. Also pak Jokowi, kalo ibu kota pindah ke Kalimantan, apa ga… https://t.co/uLVNzHKe6B
1164525331933364229|118358165|2019-08-22 20:10:49|indonesia|kalimantan+timur|berau|above_35|Kalau ditanya bangga nggak ibu kota di pindah ke kaltim ? Jawabnya enggak, kebanggan kami adalah hutan kalimantan i… https://t.co/ybjG55H2s1
1164540848140214280|150882284|2019-08-22 21:12:28|indonesia|kalimantan+selatan|banjar|26_35|Ketika ibu kota pindah ke kalimantan, apakah kita bisa bertemu dan berbicara santai sambil menghirup aroma kopi atau pun teh bersama ?
1164527438774165505|1058364564637573120|2019-08-22 20:19:11|indonesia|dki+jakarta|jakarta+selatan|None|@adil2makmur @cnbcindonesia Sebenernya bakal pindah ibu kota gak sih???
1164553299846000646|1058364564637573120|2019-08-22 22:01:57|indonesia|dki+jakarta|jakarta+selatan|None|@CaptainCool___ Karena membangun ibu kota baru gak mudah, lagipula Jakarta baik2 saja kenapa wacana mau pindah ibu kota. 😅
1164549104279535616|1160732265577476096|2019-08-22 21:45:17|indonesia|kalimantan+timur|berau|None|@seeloaji Knpa sadarx skrng...pas ibukota mw pindah baru mikir flora fauna x Kalimantan...pa tambang tidak merusak...waras dikit
1164508114986471424|1018170013310595072|2019-08-22 19:02:24|indonesia|jawa+barat|bogor|18_25|Pengen banget diskusi tentang pemindahan ibu kota ini, tp takut dibilang sok pinter. Asli.Hahahaha
1164511784197185536|384180434|2019-08-22 19:16:59|indonesia|kalimantan+tengah|seruyan|18_25|Ada yg pernah melihat perdebatan di DPR RI tentang pemindahan ibu kota?
